airport_id,icao,iata,name,lat,long,country,alt,utcoffset,tzolson
2163,PTYA,YAP,Yap International Airport,9.49891,138.082993,Micronesia,91,10,Pacific/Truk
2164,RCBS,KNH,Kinmen Airport,24.4279,118.359001,Taiwan,93,8,Asia/Taipei
2165,RCDC,,Pingtung South Airport,22.672399520874,120.46199798584,Taiwan,78,8,Asia/Taipei
2166,RCDI,,Longtan Air Base,24.8551006317139,121.237998962402,Taiwan,790,8,Asia/Taipei
2167,RCFN,TTT,Taitung Airport,22.7549991607666,121.101997375488,Taiwan,143,8,Asia/Taipei
2168,RCGI,GNI,Lyudao Airport,22.673900604248,121.466003417969,Taiwan,28,8,Asia/Taipei
2169,RCKH,KHH,Kaohsiung International Airport,22.5771007537842,120.349998474121,Taiwan,31,8,Asia/Taipei
2170,RCKU,CYI,Chiayi Airport,23.461799621582,120.392997741699,Taiwan,85,8,Asia/Taipei
2171,RCLY,KYD,Lanyu Airport,22.0270004272461,121.535003662109,Taiwan,44,8,Asia/Taipei
2172,RCMQ,RMQ,Taichung Ching Chuang Kang Airport,24.2646999359131,120.621002197266,Taiwan,663,8,Asia/Taipei
2173,RCNN,TNN,Tainan Airport,22.9503993988037,120.206001281738,Taiwan,63,8,Asia/Taipei
2174,RCPO,HSZ,Hsinchu Air Base,24.8180007935,120.939002991,Taiwan,26,8,Asia/Taipei
2175,RCQC,MZG,Makung Airport,23.5687007904053,119.627998352051,Taiwan,103,8,Asia/Taipei
2176,RCQS,,Chihhang Air Base,22.7931003570557,121.181999206543,Taiwan,121,8,Asia/Taipei
2177,RCSQ,PIF,Pingtung North Airport,22.7001991271973,120.482002258301,Taiwan,97,8,Asia/Taipei
2178,RCSS,TSA,Taipei Songshan Airport,25.0694007873535,121.552001953125,Taiwan,18,8,Asia/Taipei
2179,RCTP,TPE,Taiwan Taoyuan International Airport,25.0777,121.233002,Taiwan,106,8,Asia/Taipei
2180,RCWA,WOT,Wang-an Airport,23.3673725128174,119.502777099609,Taiwan,115,8,Asia/Taipei
2181,RCYU,HUN,Hualien Airport,24.023099899292,121.61799621582,Taiwan,52,8,Asia/Taipei
2182,RJAA,NRT,Narita International Airport,35.7647018433,140.386001587,Japan,141,9,Asia/Tokyo
2183,RJAF,MMJ,Matsumoto Airport,36.1668014526367,137.923004150391,Japan,2182,9,Asia/Tokyo
2184,RJAH,IBR,Hyakuri Airport,36.181098938,140.414993286,Japan,105,9,Asia/Tokyo
2185,RJAM,MUS,Minami Torishima Airport,24.2896995544,153.979003906,Japan,22,9,Asia/Tokyo
2186,RJAW,IWO,Iwo Jima Airport,24.7840003967285,141.322998046875,Japan,384,9,Asia/Tokyo
2187,RJBD,SHM,Nanki Shirahama Airport,33.6622009277,135.363998413,Japan,298,9,Asia/Tokyo
2188,RJBK,,Kohnan Airport,34.5908012390137,133.932998657227,Japan,3,9,Asia/Tokyo
2189,RJCB,OBO,Tokachi-Obihiro Airport,42.7332992554,143.216995239,Japan,505,9,Asia/Tokyo
2190,RJCC,CTS,New Chitose Airport,42.7751998901367,141.692001342773,Japan,82,9,Asia/Tokyo
2191,RJCH,HKD,Hakodate Airport,41.7700004578,140.822006226,Japan,151,9,Asia/Tokyo
2192,RJCJ,,Chitose Air Base,42.7944984436,141.666000366,Japan,87,9,Asia/Tokyo
2193,RJCM,MMB,Memanbetsu Airport,43.8805999756,144.164001465,Japan,135,9,Asia/Tokyo
2194,RJCN,SHB,Nakashibetsu Airport,43.5774993896,144.960006714,Japan,234,9,Asia/Tokyo
2195,RJCT,,Tokachi Airport,42.8904991149902,143.158004760742,Japan,281,9,Asia/Tokyo
2196,RJCW,WKJ,Wakkanai Airport,45.4042015076,141.800994873,Japan,30,9,Asia/Tokyo
2197,RJDB,IKI,Iki Airport,33.7490005493,129.785003662,Japan,41,9,Asia/Tokyo
2198,RJDC,UBJ,Yamaguchi Ube Airport,33.9300003052,131.279006958,Japan,23,9,Asia/Tokyo
2199,RJDT,TSJ,Tsushima Airport,34.2849006653,129.330993652,Japan,213,9,Asia/Tokyo
2200,RJEB,MBE,Monbetsu Airport,44.3039016724,143.404006958,Japan,80,9,Asia/Tokyo
2201,RJEC,AKJ,Asahikawa Airport,43.6707992553711,142.447006225586,Japan,721,9,Asia/Tokyo
2202,RJEO,OIR,Okushiri Airport,42.0717010498,139.432998657,Japan,161,9,Asia/Tokyo
2203,RJER,RIS,Rishiri Airport,45.2420005798,141.186004639,Japan,112,9,Asia/Tokyo
2204,RJFA,,Ashiya Airport,33.8830986022949,130.65299987793,Japan,98,9,Asia/Tokyo
2205,RJFC,KUM,Yakushima Airport,30.3855991364,130.658996582,Japan,124,9,Asia/Tokyo
2206,RJFE,FUJ,Fukue Airport,32.6663017272949,128.832992553711,Japan,273,9,Asia/Tokyo
2207,RJFF,FUK,Fukuoka Airport,33.5858993530273,130.45100402832,Japan,32,9,Asia/Tokyo
2208,RJFG,TNE,New Tanegashima Airport,30.6051006317,130.990997314,Japan,768,9,Asia/Tokyo
2209,RJFK,KOJ,Kagoshima Airport,31.8034000396729,130.718994140625,Japan,906,9,Asia/Tokyo
2210,RJFM,KMI,Miyazaki Airport,31.877199173,131.449005127,Japan,20,9,Asia/Tokyo
2211,RJFN,,Nyutabaru Airport,32.0835990905762,131.45100402832,Japan,259,9,Asia/Tokyo
2212,RJFO,OIT,Oita Airport,33.4794006348,131.736999512,Japan,19,9,Asia/Tokyo
2213,RJFR,KKJ,Kitakyūshū Airport,33.8459014893,131.035003662,Japan,21,9,Asia/Tokyo
2214,RJFT,KMJ,Kumamoto Airport,32.8372993469238,130.854995727539,Japan,642,9,Asia/Tokyo
2215,RJFU,NGS,Nagasaki Airport,32.9169006348,129.914001465,Japan,15,9,Asia/Tokyo
2216,RJFY,,Kanoya Airport,31.3675994873047,130.845001220703,Japan,214,9,Asia/Tokyo
2217,RJFZ,,Tsuiki Air Field,33.6850013733,131.039993286,Japan,55,9,Asia/Tokyo
2218,RJKA,ASJ,Amami Airport,28.4305992126465,129.712997436523,Japan,27,9,Asia/Tokyo
2219,RJKB,OKE,Okierabu Airport,27.4255008698,128.701004028,Japan,101,9,Asia/Tokyo
2220,RJKN,TKN,Tokunoshima Airport,27.8363990783691,128.880996704102,Japan,17,9,Asia/Tokyo
2221,RJNF,FKJ,Fukui Airport,36.1427993774,136.223999023,Japan,19,9,Asia/Tokyo
2222,RJNG,QGU,Gifu Airport,35.394100189209,136.869995117188,Japan,128,9,Asia/Tokyo
2223,RJNH,,Hamamatsu Airport,34.7501983642578,137.703002929688,Japan,150,9,Asia/Tokyo
2224,RJNK,KMQ,Komatsu Airport,36.3945999145508,136.406997680664,Japan,36,9,Asia/Tokyo
2225,RJNO,OKI,Oki Airport,36.1810989379883,133.324996948242,Japan,311,9,Asia/Tokyo
2226,RJNT,TOY,Toyama Airport,36.6483001708984,137.188003540039,Japan,95,9,Asia/Tokyo
2227,RJNY,,Shizuhama Airport,34.812801361084,138.298004150391,Japan,23,9,Asia/Tokyo
2228,RJOA,HIJ,Hiroshima Airport,34.4361000061,132.919006348,Japan,1088,9,Asia/Tokyo
2229,RJOB,OKJ,Okayama Airport,34.7569007874,133.854995728,Japan,806,9,Asia/Tokyo
2230,RJOC,IZO,Izumo Airport,35.4136009216,132.88999939,Japan,15,9,Asia/Tokyo
2231,RJOF,,Hofu Airport,34.0346984863281,131.54899597168,Japan,7,9,Asia/Tokyo
2232,RJOH,YGJ,Miho Yonago Airport,35.4921989440918,133.235992431641,Japan,20,9,Asia/Tokyo
2233,RJOK,KCZ,Kōchi Ryōma Airport,33.546101,133.669006,Japan,42,9,Asia/Tokyo
2234,RJOM,MYJ,Matsuyama Airport,33.8272018432617,132.699996948242,Japan,25,9,Asia/Tokyo
2235,RJOO,ITM,Osaka International Airport,34.7854995727539,135.438003540039,Japan,50,9,Asia/Tokyo
2236,RJOR,TTJ,Tottori Airport,35.5301017761,134.167007446,Japan,65,9,Asia/Tokyo
2237,RJOS,TKS,Tokushima Airport/JMSDF Air Base,34.132801,134.606995,Japan,26,9,Asia/Tokyo
2238,RJOT,TAK,Takamatsu Airport,34.2141990662,134.01600647,Japan,607,9,Asia/Tokyo
2239,RJOY,,Yao Airport,34.5962982177734,135.602996826172,Japan,39,9,Asia/Tokyo
2240,RJOZ,,Ozuki Airport,34.0452995300293,131.052001953125,Japan,13,9,Asia/Tokyo
2241,RJSA,AOJ,Aomori Airport,40.7346992492676,140.690994262695,Japan,664,9,Asia/Tokyo
2242,RJSC,GAJ,Yamagata Airport,38.4118995667,140.371002197,Japan,353,9,Asia/Tokyo
2243,RJSD,SDS,Sado Airport,38.0601997375,138.414001465,Japan,88,9,Asia/Tokyo
2244,RJSH,HHE,Hachinohe Airport,40.5564002990723,141.466003417969,Japan,152,9,Asia/Tokyo
2245,RJSI,HNA,Hanamaki Airport,39.4286003112793,141.134994506836,Japan,297,9,Asia/Tokyo
2246,RJSK,AXT,Akita Airport,39.6156005859375,140.218994140625,Japan,313,9,Asia/Tokyo
2247,RJSM,MSJ,Misawa Air Base,40.7032012939,141.367996216,Japan,119,9,Asia/Tokyo
2248,RJSS,SDJ,Sendai Airport,38.1397018433,140.917007446,Japan,15,9,Asia/Tokyo
2249,RJST,,Matsushima Air Base,38.4048995972,141.220001221,Japan,7,9,Asia/Tokyo
2250,RJTA,NJA,Atsugi Naval Air Facility,35.4546012878418,139.449996948242,Japan,205,9,Asia/Tokyo
2251,RJTE,,Tateyama Airport,34.987099,139.828995,Japan,10,9,Asia/Tokyo
2252,RJTH,HAC,Hachijojima Airport,33.1150016785,139.785995483,Japan,303,9,Asia/Tokyo
2253,RJTJ,,Iruma Air Base,35.8418998718262,139.410995483398,Japan,295,9,Asia/Tokyo
2254,RJTK,,Kisarazu Airport,35.3983001708984,139.910003662109,Japan,10,9,Asia/Tokyo
2255,RJTL,,Shimofusa Airport,35.798900604248,140.011001586914,Japan,98,9,Asia/Tokyo
2256,RJTO,OIM,Oshima Airport,34.7820014954,139.36000061,Japan,130,9,Asia/Tokyo
2257,RJTR,,Kastner Army Heliport,35.5138015747,139.393997192,Japan,360,9,Asia/Tokyo
2258,RJTT,HND,Tokyo Haneda International Airport,35.552299,139.779999,Japan,35,9,Asia/Tokyo
2259,RJTY,OKO,Yokota Air Base,35.7485008239746,139.348007202148,Japan,463,9,Asia/Tokyo
2260,RKJJ,KWJ,Gwangju Airport,35.123173,126.805444,South Korea,39,9,Asia/Seoul
2261,RKJU,CHN,Jeon Ju Airport (G-703),35.87808,127.119112,South Korea,96,9,Asia/Seoul
2262,RKJY,RSU,Yeosu Airport,34.8423004150391,127.616996765137,South Korea,53,9,Asia/Seoul
2263,RKND,,Sokcho Airport,38.1426010131836,128.598999023438,South Korea,92,9,Asia/Seoul
2264,RKNN,KAG,Gangneung Airport (K-18),37.753601,128.943915,South Korea,35,9,Asia/Seoul
2265,RKPC,CJU,Jeju International Airport,33.5112991333008,126.49299621582,South Korea,118,9,Asia/Seoul
2266,RKPE,CHF,Jinhae Airbase/Airport (G-813/K-10),35.140248,128.696229,South Korea,8,9,Asia/Seoul
2267,RKPK,PUS,Gimhae International Airport,35.1795005798,128.93800354,South Korea,6,9,Asia/Seoul
2268,RKPU,USN,Ulsan Airport,35.59349823,129.352005005,South Korea,45,9,Asia/Seoul
2269,RKSG,,A 511 Airport,36.9622001647949,127.03099822998,South Korea,51,9,Asia/Seoul
2270,RKSM,SSN,Seoul Air Base (K-16),37.444744,127.112718,South Korea,92,9,Asia/Seoul
2271,RKSO,OSN,Osan Air Base,37.090599,127.029999,South Korea,38,9,Asia/Seoul
2272,RKSS,GMP,Gimpo International Airport,37.5583,126.791,South Korea,59,9,Asia/Seoul
2273,RKSW,SWU,Suwon Airport,37.2393989562988,127.00700378418,South Korea,88,9,Asia/Seoul
2274,RKTH,KPO,Pohang Airport (G-815/K-3),35.987955,129.420383,South Korea,70,9,Asia/Seoul
2275,RKTN,TAE,Daegu Airport,35.896872,128.65531,South Korea,116,9,Asia/Seoul
2276,RKTY,YEC,Yecheon Airbase,36.630373,128.34971,South Korea,354,9,Asia/Seoul
2277,ROAH,OKA,Naha Airport,26.1958007812,127.646003723,Japan,12,9,Asia/Tokyo
2278,RODE,,Ie Shima Auxiliary Air Base,26.725757598877,127.76490020752,Japan,184,9,Asia/Tokyo
2279,RODN,DNA,Kadena Air Base,26.3556,127.767998,Japan,143,9,Asia/Tokyo
2280,ROIG,ISG,New Ishigaki Airport,24.396389,124.245,Japan,102,9,Asia/Tokyo
2281,ROKJ,UEO,Kumejima Airport,26.3635005950928,126.713996887207,Japan,23,9,Asia/Tokyo
2282,ROMD,MMD,Minami-Daito Airport,25.8465003967,131.263000488,Japan,167,9,Asia/Tokyo
2283,ROMY,MMY,Miyako Airport,24.7828006744,125.294998169,Japan,150,9,Asia/Tokyo
2284,RORK,KTD,Kitadaito Airport,25.9447002411,131.32699585,Japan,80,9,Asia/Tokyo
2285,RORS,SHI,Shimojishima Airport,24.8267002106,125.144996643,Japan,54,9,Asia/Tokyo
2286,RORT,TRA,Tarama Airport,24.6539001465,124.675003052,Japan,36,9,Asia/Tokyo
2287,RORY,RNJ,Yoron Airport,27.0440006256,128.401992798,Japan,52,9,Asia/Tokyo
2288,ROTM,,Futenma Marine Corps Air Station,26.274299621582,127.755996704102,Japan,247,9,Asia/Tokyo
2289,ROYN,OGN,Yonaguni Airport,24.4668998718262,122.977996826172,Japan,70,9,Asia/Tokyo
2290,RPLL,MNL,Ninoy Aquino International Airport,14.5086,121.019997,Philippines,75,8,Asia/Manila
2291,RPMC,CBO,Awang Airport,7.1652398109436,124.209999084473,Philippines,189,8,Asia/Manila
2292,RPML,,Cagayan De Oro Airport,8.41562,124.611,Philippines,601,8,Asia/Manila
2293,RPMP,PAG,Pagadian Airport,7.83073144787,123.461179733,Philippines,5,8,Asia/Manila
2294,RPMR,GES,General Santos International Airport,6.05800008774,125.096000671,Philippines,505,8,Asia/Manila
2295,RPMZ,ZAM,Zamboanga International Airport,6.92242002487183,122.059997558594,Philippines,33,8,Asia/Manila
2296,RPUB,BAG,Loakan Airport,16.3750991821289,120.620002746582,Philippines,4251,8,Asia/Manila
2297,RPUD,DTE,Daet Airport,14.1291999816895,122.980003356934,Philippines,10,8,Asia/Manila
2298,RPUF,,Basa Air Base,14.98724,120.492554,Philippines,151,8,Asia/Manila
2299,RPUG,,Lingayen Airport,16.0347995758057,120.240997314453,Philippines,7,8,Asia/Manila
2300,RPUH,SJI,San Jose Airport,12.3614997864,121.04699707,Philippines,14,8,Asia/Manila
2301,RPUL,,Fernando Air Base,13.9549999237061,121.125,Philippines,1220,8,Asia/Manila
2302,RPUM,MBO,Mamburao Airport,13.2081003189087,120.605003356934,Philippines,13,8,Asia/Manila
2303,RPUQ,,Vigan Airport,17.5552997589111,120.356002807617,Philippines,16,8,Asia/Manila
2304,RPUR,BQA,Dr.Juan C. Angara Airport,15.729309,121.500034,Philippines,108,8,Asia/Manila
2305,RPUZ,,Bagabag Airport,16.6192,121.251999,Philippines,820,8,Asia/Manila
2306,RPVA,TAC,Daniel Z. Romualdez Airport,11.228035,125.027761,Philippines,10,8,Asia/Manila
2307,RPVB,BCD,Bacolod-Silay Airport,10.7764,123.014999,Philippines,82,8,Asia/Manila
2308,RPVD,DGT,Sibulan Airport,9.3337097168,123.300003052,Philippines,15,8,Asia/Manila
2309,RPVE,MPH,Godofredo P. Ramos Airport,11.9245,121.954002,Philippines,7,8,Asia/Manila
2310,RPVG,,Guiuan Airport,11.0354995728,125.741996765,Philippines,7,8,Asia/Manila
2311,RPVI,ILO,Iloilo International Airport,10.833017,122.493358,Philippines,27,8,Asia/Manila
2312,RPVK,KLO,Kalibo International Airport,11.679400444,122.375999451,Philippines,14,8,Asia/Manila
2313,RPVP,PPS,Puerto Princesa Airport,9.74211978912354,118.759002685547,Philippines,71,8,Asia/Manila
2314,RPVS,EUQ,Evelio Javier Airport,10.765999794,121.932998657,Philippines,23,8,Asia/Manila
2315,SAAC,COC,Comodoro Pierrestegui Airport,-31.2969,-57.9966,Argentina,112,-3,America/Cordoba
2316,SAAG,GHU,Gualeguaychu Airport,-33.0103,-58.6131,Argentina,75,-3,America/Cordoba
2317,SAAJ,JNI,Junin Airport,-34.5459,-60.9306,Argentina,262,-3,America/Buenos_Aires
2318,SAAP,PRA,General Urquiza Airport,-31.7948,-60.4804,Argentina,242,-3,America/Cordoba
2319,SAAR,ROS,Islas Malvinas Airport,-32.9036,-60.785,Argentina,85,-3,America/Cordoba
2320,SAAV,SFN,Sauce Viejo Airport,-31.7117,-60.8117,Argentina,55,-3,America/Cordoba
2321,SABE,AEP,Jorge Newbery Airpark,-34.5592,-58.4156,Argentina,18,-3,America/Buenos_Aires
2322,SACO,COR,Ingeniero Ambrosio Taravella Airport,-31.323601,-64.208,Argentina,1604,-3,America/Cordoba
2323,SACT,,Chamical Airport,-30.34530067,-66.29360198,Argentina,1502,-3,America/Argentina/La_Rioja
2324,SADF,FDO,San Fernando Airport,-34.4532,-58.5896,Argentina,10,-3,America/Buenos_Aires
2325,SADJ,,Mariano Moreno Airport,-34.5606,-58.7896,Argentina,105,-3,America/Buenos_Aires
2326,SADL,LPG,La Plata Airport,-34.9722,-57.8947,Argentina,72,-3,America/Buenos_Aires
2327,SADM,,Moron Airport,-34.6763,-58.6428,Argentina,95,-3,America/Buenos_Aires
2328,SADP,EPA,El Palomar Airport,-34.6099,-58.6126,Argentina,59,-3,America/Buenos_Aires
2329,SAHC,HOS,Chos Malal Airport,-37.4446983337,-70.2225036621,Argentina,2788,-3,America/Argentina/Salta
2330,SAHR,GNR,Dr. Arturo H. Illia Airport,-39.0007019043,-67.6204986572,Argentina,852,-3,America/Argentina/Salta
2331,SAME,MDZ,El Plumerillo Airport,-32.8316993713,-68.7929000854,Argentina,2310,-3,America/Mendoza
2332,SAMM,LGS,Comodoro D.R. Salomón Airport,-35.493598938,-69.5743026733,Argentina,4685,-3,America/Mendoza
2333,SAMR,AFA,Suboficial Ay Santiago Germano Airport,-34.588299,-68.4039,Argentina,2470,-3,America/Mendoza
2334,SANC,CTC,Catamarca Airport,-28.5956001282,-65.751701355,Argentina,1522,-3,America/Catamarca
2335,SANE,SDE,Vicecomodoro Angel D. La Paz Aragonés Airport,-27.7655563354,-64.3099975586,Argentina,656,-3,America/Cordoba
2336,SANI,,Tinogasta Airport,-28.0377998352,-67.5802993774,Argentina,3968,-3,America/Catamarca
2337,SANL,IRJ,Capitan V A Almonacid Airport,-29.3815994263,-66.7957992554,Argentina,1437,-3,America/Argentina/La_Rioja
2338,SANO,,Chilecito Airport,-29.2238998413,-67.4389038086,Argentina,3099,-3,America/Argentina/La_Rioja
2339,SANT,TUC,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,Argentina,1493,-3,America/Argentina/Tucuman
2340,SANU,UAQ,Domingo Faustino Sarmiento Airport,-31.571501,-68.418198,Argentina,1958,-3,America/Argentina/San_Juan
2341,SAOC,RCU,Area De Material Airport,-33.0850982666,-64.2612991333,Argentina,1380,-3,America/Cordoba
2342,SAOD,VDR,Villa Dolores Airport,-31.9451999664,-65.1463012695,Argentina,1847,-3,America/Cordoba
2343,SAOL,,La Quiaca Airport,-22.1506004333,-65.5774993896,Argentina,11414,-3,America/Jujuy
2344,SAOM,,Marcos Juarez Airport,-32.6836,-62.157801,Argentina,360,-3,America/Cordoba
2345,SAOR,VME,Villa Reynolds Airport,-33.7299003601,-65.3873977661,Argentina,1591,-3,America/Argentina/San_Luis
2346,SAOU,LUQ,Brigadier Mayor D Cesar Raul Ojeda Airport,-33.2732009888,-66.3563995361,Argentina,2328,-3,America/Argentina/San_Luis
2347,SARC,CNQ,Corrientes Airport,-27.4455,-58.7619,Argentina,202,-3,America/Cordoba
2348,SARE,RES,Resistencia International Airport,-27.45,-59.0561,Argentina,173,-3,America/Cordoba
2349,SARF,FMA,Formosa Airport,-26.2127,-58.2281,Argentina,193,-3,America/Cordoba
2350,SARI,IGR,Cataratas Del Iguazú International Airport,-25.737301,-54.4734,Argentina,916,-3,America/Cordoba
2351,SARL,AOL,Paso De Los Libres Airport,-29.6894,-57.1521,Argentina,230,-3,America/Cordoba
2352,SARM,MCS,Monte Caseros Airport,-30.2719,-57.6402,Argentina,170,-3,America/Cordoba
2353,SARP,PSS,Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707,Argentina,430,-3,America/Cordoba
2354,SARS,PRQ,Termal Airport,-26.753611,-60.492222,Argentina,308,-3,America/Cordoba
2355,SASA,SLA,Martin Miguel De Guemes International Airport,-24.8560009003,-65.4861984253,Argentina,4088,-3,America/Argentina/Salta
2356,SASJ,JUJ,Gobernador Horacio Guzman International Airport,-24.392799,-65.097801,Argentina,3019,-3,America/Jujuy
2357,SASO,ORA,Orán Airport,-23.1527996063,-64.3292007446,Argentina,1171,-3,America/Argentina/Salta
2358,SASQ,,Laboulaye Airport,-34.1353988647,-63.3623008728,Argentina,449,-3,America/Cordoba
2359,SATD,ELO,El Dorado Airport,-26.3974990845,-54.5746994019,Argentina,685,-3,America/Cordoba
2360,SATG,OYA,Goya Airport,-29.1058,-59.2189,Argentina,128,-3,America/Cordoba
2361,SATO,,Oberá Airport,-27.5181999207,-55.1241989136,Argentina,1125,-3,America/Cordoba
2362,SATR,RCQ,Reconquista Airport,-29.2103,-59.68,Argentina,160,-3,America/Cordoba
2363,SATU,UZU,Curuzu Cuatia Airport,-29.7706,-57.9789,Argentina,229,-3,America/Cordoba
2364,SAVB,EHL,El Bolson Airport,-41.9431991577,-71.5323028564,Argentina,1141,-3,America/Argentina/Salta
2365,SAVC,CRD,General E. Mosconi Airport,-45.7853,-67.4655,Argentina,189,-3,America/Catamarca
2366,SAVE,EQS,Brigadier Antonio Parodi Airport,-42.908000946,-71.139503479,Argentina,2621,-3,America/Catamarca
2367,SAVT,REL,Almirante Marco Andres Zar Airport,-43.2105,-65.2703,Argentina,141,-3,America/Catamarca
2368,SAVV,VDM,Gobernador Castello Airport,-40.8692,-63.0004,Argentina,20,-3,America/Argentina/Salta
2369,SAVY,PMY,El Tehuelche Airport,-42.7592,-65.1027,Argentina,427,-3,America/Catamarca
2370,SAWB,,Marambio Base,-64.2382965088,-56.6307983398,Antarctica,760,12,Antarctica/South_Pole
2371,SAWD,PUD,Puerto Deseado Airport,-47.7353,-65.9041,Argentina,268,-3,America/Argentina/Rio_Gallegos
2372,SAWE,RGA,Hermes Quijada International Airport,-53.7777,-67.7494,Argentina,65,-3,America/Argentina/Ushuaia
2373,SAWG,RGL,Piloto Civil N. Fernández Airport,-51.6089,-69.3126,Argentina,61,-3,America/Argentina/Rio_Gallegos
2374,SAWH,USH,Malvinas Argentinas Airport,-54.8433,-68.2958,Argentina,102,-3,America/Argentina/Ushuaia
2375,SAWJ,ULA,Capitan D Daniel Vazquez Airport,-49.3068,-67.8026,Argentina,203,-3,America/Argentina/Rio_Gallegos
2376,SAWP,PMQ,Perito Moreno Airport,-46.537899,-70.978699,Argentina,1410,-3,America/Argentina/Rio_Gallegos
2377,SAWU,RZA,Santa Cruz Airport,-50.0165,-68.5792,Argentina,364,-3,America/Argentina/Rio_Gallegos
2378,SAZB,BHI,Comandante Espora Airport,-38.725,-62.1693,Argentina,246,-3,America/Buenos_Aires
2379,SAZC,CSZ,Brigadier D.H.E. Ruiz Airport,-37.446098,-61.889301,Argentina,767,-3,America/Buenos_Aires
2380,SAZF,OVR,Olavarria Airport,-36.8899993896,-60.2165985107,Argentina,551,-3,America/Buenos_Aires
2381,SAZG,GPO,General Pico Airport,-35.6962013245,-63.7583007812,Argentina,459,-3,America/Argentina/Salta
2382,SAZH,OYO,Tres Arroyos Airport,-38.3869,-60.3297,Argentina,400,-3,America/Buenos_Aires
2383,SAZI,,Bolivar Airport,-36.1866,-61.0764,Argentina,308,-3,America/Buenos_Aires
2384,SAZM,MDQ,Ástor Piazzola International Airport,-37.9342,-57.5733,Argentina,72,-3,America/Buenos_Aires
2385,SAZN,NQN,Presidente Peron Airport,-38.949001,-68.155701,Argentina,895,-3,America/Argentina/Salta
2386,SAZP,PEH,Comodoro Pedro Zanni Airport,-35.8446,-61.8576,Argentina,278,-3,America/Buenos_Aires
2387,SAZR,RSA,Santa Rosa Airport,-36.588299,-64.275703,Argentina,630,-3,America/Argentina/Salta
2388,SAZS,BRC,San Carlos De Bariloche Airport,-41.151199,-71.157501,Argentina,2774,-3,America/Argentina/Salta
2389,SAZT,TDL,Héroes De Malvinas Airport,-37.2374000549,-59.2279014587,Argentina,574,-3,America/Buenos_Aires
2390,SAZV,VLG,Villa Gesell Airport,-37.2354,-57.0292,Argentina,32,-3,America/Buenos_Aires
2391,SAZW,CUT,Cutral-Co Airport,-38.9397010803,-69.2646026611,Argentina,2132,-3,America/Argentina/Salta
2392,SAZY,CPC,Aviador C. Campos Airport,-40.075401,-71.137299,Argentina,2569,-3,America/Argentina/Salta
2393,SBAA,CDJ,Conceição do Araguaia Airport,-8.34834957122803,-49.3014984130859,Brazil,653,-3,America/Belem
2394,SBAF,,Campo Délio Jardim de Mattos Airport,-22.875099,-43.384701,Brazil,110,-3,America/Sao_Paulo
2395,SBAM,,Amapá Airport,2.07751,-50.8582,Brazil,45,-3,America/Fortaleza
2396,SBAQ,AQA,Araraquara Airport,-21.8120002747,-48.1329994202,Brazil,2334,-3,America/Sao_Paulo
2397,SBAR,AJU,Santa Maria Airport,-10.984000206,-37.0703010559,Brazil,23,-3,America/Fortaleza
2398,SBAT,AFL,Piloto Osvaldo Marques Dias Airport,-9.8663892746,-56.1049995422,Brazil,948,-4,America/Campo_Grande
2399,SBAU,ARU,Araçatuba Airport,-21.1413002014,-50.4247016907,Brazil,1361,-3,America/Sao_Paulo
2400,SBBE,BEL,Val de Cans/Júlio Cezar Ribeiro International Airport,-1.37925004959,-48.4762992859,Brazil,54,-3,America/Belem
2401,SBBG,BGX,Comandante Gustavo Kraemer Airport,-31.39049911499,-54.112201690674,Brazil,600,-3,America/Sao_Paulo
